product_id,name,price,brand,rating,category_id
7594,Either,304.01,Arnold-Sweeney,4.8,18
7595,Six,259.87,"Ellis, Rodriguez and Thomas",3.4,10
7596,Test,206.38,"Wagner, Steele and Day",4.0,6
7597,Activity,310.68,Richardson-Wolfe,4.8,9
7598,Comics Among,29.36,O'Reilly,3.3,1
7599,Usually,247.19,Holland-Taylor,1.9,19
7600,Force,372.68,"Williams, Johnson and Boyer",3.5,8
7601,Agency,497.21,Petersen Inc,4.8,5
7602,Six,379.04,Fisher PLC,2.1,6
7603,Identify,347.15,Taylor LLC,4.7,12
7604,Government,23.61,Griffin Ltd,3.2,7
7605,Bar,94.18,Meadows-Jimenez,3.5,12
7606,Peace,250.76,"Harvey, Campos and Mason",3.2,12
7607,If,494.15,Brooks-Peterson,3.9,18
7608,Summer,85.09,Allen-Vega,4.2,14
7609,Microwave Statement,331.96,Bosch,1.5,3
7610,Work,305.45,"Blair, Hicks and Pearson",2.5,10
7611,Vote,312.61,Long-Vargas,4.5,16
7612,Camera Tonight,1775.83,Asus,1.4,0
7613,Would,37.52,Smith Ltd,1.4,19
7614,Any,17.6,Ramsey LLC,4.8,11
7615,Impact,456.54,Day-Perkins,4.2,6
7616,Policy,76.71,Sullivan-Cherry,3.6,12
7617,Major,146.61,Mitchell-Green,3.4,16
7618,Daughter,254.15,"Jenkins, James and Roberts",3.3,19
7619,Textbook Film,72.21,Macmillan,1.8,1
7620,Knowledge,143.85,"Contreras, Ramirez and Cole",2.8,12
7621,Social,437.33,Skinner-Estrada,1.1,5
7622,Smartphone Identify,2178.45,LG,1.6,0
7623,Vacuum Cleaner Three,447.03,Philips,2.8,3
7624,Yet,493.04,Little PLC,3.0,15
7625,TV During,925.73,Apple,2.7,0
7626,Quite,112.36,"Campbell, Daniel and Gonzalez",1.4,5
7627,Across,319.91,Cain-Chapman,4.9,8
7628,Camera Study,2292.93,LG,4.2,0
7629,Cookbook Money,95.2,Macmillan,3.6,1
7630,Such,195.21,Davis-Burton,3.0,16
7631,Road,321.59,Fisher Inc,1.1,7
7632,Camera One,986.34,Dell,4.1,0
7633,Expert,144.26,Collins-Blake,1.9,7
7634,Manage,267.38,"Miller, Thornton and Gregory",4.9,16
7635,Political,369.87,Anderson-Montgomery,1.5,7
7636,Tend,40.41,"Beard, Bush and Arnold",2.5,12
7637,The,407.21,Farmer-Porter,3.2,11
7638,Research,361.0,Thomas-Williams,3.9,5
7639,Section,350.91,Campbell-Davis,3.8,19
7640,Compare,156.56,Johnson PLC,4.6,8
7641,Headphones Hospital,775.97,Asus,2.4,0
7642,Movement,183.93,Martin Ltd,2.8,6
7643,Jeans Also,252.59,Nike,2.6,2
7644,Sure,162.37,Rojas-Pitts,4.7,19
7645,I,99.13,Thompson-Simon,4.9,8
7646,Record,328.95,Martin-Robinson,2.8,17
7647,Boy,142.13,Molina-Robinson,2.1,15
7648,Sister,320.96,Harris PLC,3.1,6
7649,Itself,62.05,"Martin, Johnston and Weiss",1.5,19
7650,Camera Official,2445.65,Apple,2.1,0
7651,Challenge,446.45,Durham-Diaz,1.7,11
7652,Phone,426.68,Daniels-Diaz,3.4,8
7653,Better,105.45,Murray-Shelton,2.5,11
7654,Study,454.74,"Frank, Lam and Cantu",3.9,5
7655,Cell,8.09,Nichols-Chavez,4.6,9
7656,To,450.19,"Atkins, Lopez and Martin",1.9,8
7657,Account,69.15,Mclaughlin PLC,3.6,15
7658,While,436.06,Snow-King,1.5,19
7659,Air Purifier Coach,92.59,Panasonic,2.7,3
7660,Local,397.16,"Jackson, Barnes and Jones",1.0,13
7661,Letter,297.26,Ray Inc,5.0,11
7662,Live,463.21,Guerrero-Mcmillan,4.6,17
7663,Audience,435.13,"Fleming, Pitts and Cook",4.0,18
7664,Contain,368.43,Golden Inc,2.8,8
7665,Music,352.12,"Mendez, Jones and Terry",2.1,17
7666,Require,322.23,Harris-Mitchell,3.0,10
7667,Vacuum Cleaner Left,250.63,Philips,4.0,3
7668,Program,29.16,"Martinez, Simmons and Johnson",2.1,16
7669,Debate,390.9,"Baker, Sanchez and Williams",2.7,18
7670,Here,109.81,Flores PLC,1.7,10
7671,Travel,443.89,"Kelly, Tran and Sheppard",4.2,11
7672,Smile,196.18,Anderson LLC,3.7,17
7673,Conference,461.57,Martin and Sons,1.8,19
7674,Share,405.24,Kelly-Lambert,3.4,18
7675,Shampoo On,109.54,Nivea,4.8,4
7676,Lamp Mention,609.69,Panasonic,2.7,3
7677,Buy,180.51,"Perez, Jones and Brown",1.7,11
7678,Yeah,114.97,Compton-Burton,2.1,11
7679,Dress Opportunity,34.92,H&M,4.0,2
7680,Biography Identify,70.64,Vintage,2.0,1
7681,Novel Its,32.36,HarperCollins,2.6,1
7682,Choose,205.82,"Perez, Ingram and Hanson",4.8,10
7683,Yeah,74.54,Williams-Rogers,3.7,9
7684,Read,304.25,Cooper-Phillips,4.3,11
7685,Return,268.58,Hernandez Group,1.9,8
7686,Relate,260.27,Gillespie Inc,1.1,14
7687,Smartwatch Prove,543.02,HP,2.8,0
7688,Institution,37.42,Hughes-Montes,4.5,15
7689,Our,137.84,Vasquez and Sons,1.3,17
7690,Jacket Will,253.44,Adidas,4.6,2
7691,Thank,196.52,Rios LLC,4.8,9
7692,Develop,488.81,Thornton-Martinez,2.7,16
7693,Nice,284.74,"Wilson, Tucker and Montgomery",1.0,5
7694,Administration,354.13,Adams-Duncan,4.5,8
7695,Organization,105.32,Roth PLC,2.4,6
7696,Democrat,410.32,Poole PLC,3.2,5
7697,Picture,195.26,Carroll-Lawson,1.2,18
7698,Trial,324.07,"Martinez, Martin and Hill",4.2,16
7699,Item,171.88,Shaffer Ltd,4.6,15
7700,Serious,170.54,"Martin, Lee and Armstrong",3.6,17
7701,Himself,172.89,Branch Ltd,3.0,9
7702,T-shirt Establish,240.67,Uniqlo,4.4,2
7703,Understand,263.32,Hester-Frank,4.4,8
7704,Sit,189.18,"Chandler, Newton and Smith",2.1,19
7705,Agreement,32.94,Travis Ltd,1.9,5
7706,Right,30.49,"Stephens, Dodson and Cannon",1.1,17
7707,Give,208.02,Gonzalez LLC,1.1,14
7708,Lamp Financial,444.7,Bosch,2.1,3
7709,Manage,83.59,Hardin-Smith,4.7,11
7710,Biography Child,77.82,Penguin,3.4,1
7711,Religious,452.83,Thompson Group,1.4,7
7712,Laugh,359.44,"Baxter, Jimenez and Nelson",3.7,16
7713,Cookbook Before,21.75,Macmillan,2.2,1
7714,Third,46.38,Young-Floyd,4.7,11
7715,Interesting,78.98,Townsend Ltd,4.1,8
7716,Environment,368.42,Todd and Sons,2.1,17
7717,Smartphone On,2495.91,HP,2.4,0
7718,Their,137.04,Avila-Ward,1.9,17
7719,Family,446.88,Rojas LLC,3.9,18
7720,Vacuum Cleaner Company,493.75,Dyson,3.6,3
7721,Million,493.26,Ross-Harrell,3.5,6
7722,Amount,225.25,Hoover-Hartman,4.7,17
7723,Light,240.73,"Peck, Rivas and Warren",4.7,17
7724,Get,315.7,Knight Ltd,3.5,11
7725,Air Purifier Factor,183.98,IKEA,3.1,3
7726,Kind,161.32,Jones Group,4.1,10
7727,Station,60.46,Stokes PLC,3.6,18
7728,Tablet Teacher,1117.89,HP,3.8,0
7729,Scientist,106.22,Herrera-Jones,1.8,8
7730,Others,161.41,Ramirez-James,1.6,16
7731,Party,124.34,"Turner, Leblanc and Wilson",4.1,17
7732,Parent,385.11,"Kelly, Cain and Davis",3.8,8
7733,Air Purifier Produce,500.8,Bosch,2.2,3
7734,Lipstick Forward,147.16,Nivea,2.6,4
7735,Politics,473.62,Washington Inc,1.5,10
7736,Society,427.15,Warren PLC,2.7,12
7737,Lamp Several,581.73,Philips,3.4,3
7738,Face Cream Color,60.88,L'Oreal,1.3,4
7739,Industry,258.48,"Sanford, Ware and Solomon",4.1,19
7740,Road,284.05,"Shaffer, Levy and Allen",3.1,17
7741,Lamp Plan,686.75,Bosch,3.2,3
7742,Particularly,278.91,Bryan LLC,3.4,7
7743,Blender Black,116.51,Dyson,3.0,3
7744,Cost,279.88,Spencer Group,1.3,15
7745,T-shirt Author,175.61,Adidas,2.5,2
7746,In,275.56,Acevedo Group,2.7,6
7747,Standard,186.52,"Martinez, Bruce and Mccarthy",4.6,5
7748,TV They,351.52,HP,2.1,0
7749,Jeans Alone,38.88,Zara,1.9,2
7750,Voice,298.33,"Parker, Norman and Miles",3.8,12
7751,Face Cream Several,123.47,Dove,1.9,4
7752,Grow,474.99,Fitzpatrick LLC,4.0,16
7753,Financial,26.53,Knight-Fisher,4.9,15
7754,Good,300.85,Woods-Lambert,4.7,17
7755,Shampoo Table,26.01,Clinique,3.7,4
7756,T-shirt Responsibility,112.41,Adidas,4.5,2
7757,Body Lotion Nature,35.73,Nivea,4.0,4
7758,Write,245.54,Perry Ltd,3.3,11
7759,Significant,473.27,Smith-Jacobs,4.5,16
7760,Reduce,271.03,Black-Coffey,3.8,9
7761,Show,103.29,Conley-Jackson,2.4,8
7762,T-shirt Believe,179.03,Adidas,4.6,2
7763,Biography Late,68.76,Macmillan,4.7,1
7764,Major,204.59,Warren PLC,1.8,7
7765,Student,291.86,"Frazier, Jones and Schwartz",4.0,6
7766,Smartphone Machine,1032.57,Apple,2.9,0
7767,Blender Interest,478.25,IKEA,1.9,3
7768,Wind,382.71,Brewer-Hamilton,5.0,9
7769,Beautiful,92.13,"Miranda, Leach and Ward",3.1,13
7770,Reflect,258.82,Jimenez-Murphy,1.2,16
7771,Knowledge,395.62,Green-Frye,1.3,14
7772,Face Cream Door,8.22,Dove,4.4,4
7773,Textbook Assume,7.81,Penguin,1.9,1
7774,Truth,71.89,"Brown, Turner and Sampson",3.4,18
7775,Require,177.35,Norman and Sons,1.8,16
7776,Face Cream Assume,14.92,Dove,1.9,4
7777,Education,168.8,Matthews PLC,4.0,13
7778,Jacket Nation,295.37,Adidas,3.6,2
7779,Argue,370.95,Leach PLC,3.8,9
7780,Successful,395.76,Perkins Inc,2.0,15
7781,Course,298.0,Ward and Sons,2.4,9
7782,Conference,249.63,"Huber, Jackson and Stevens",4.1,5
7783,Lipstick Along,106.18,Maybelline,3.3,4
7784,Film,323.49,Green PLC,2.2,12
7785,TV Main,473.01,Apple,4.7,0
7786,As,146.16,Key Ltd,2.7,17
7787,Stuff,177.97,"Carter, Oliver and Patterson",4.3,16
7788,Of,69.71,"Brown, Sandoval and Solis",2.4,15
7789,Participant,411.35,Jordan-Jones,5.0,16
7790,Process,333.95,Pittman-Lee,3.6,19
7791,Red,272.8,"Ortega, Andrews and Brown",2.2,6
7792,Past,57.43,Sanford PLC,1.2,15
7793,Building,114.46,Green-Smith,3.3,16
7794,Shampoo Doctor,47.0,Clinique,1.3,4
7795,Most,493.72,Carter Ltd,3.0,10
7796,Year,86.63,Phillips-Martin,4.7,14
7797,Night,344.24,"Gonzalez, Parker and Davis",4.1,15
7798,Raise,91.93,Long-Grant,1.5,10
7799,Gas,218.65,Goodman Group,3.1,14
7800,Then,438.14,"Brown, Griffin and Galvan",2.7,8
7801,Amount,487.4,Anderson Inc,4.7,12
7802,But,367.67,"Taylor, Ball and Allen",4.1,11
7803,Teacher,131.84,"Fernandez, Silva and Avery",4.7,8
7804,Novel Rate,59.36,Vintage,3.1,1
7805,Shampoo Drop,26.25,Maybelline,2.8,4
7806,Comics Could,78.87,Vintage,2.2,1
7807,Paper,137.85,Johnson-Kelley,3.0,10
7808,Among,415.89,Duran LLC,3.3,14
7809,Jeans High,180.44,Nike,4.0,2
7810,Case,306.35,Fleming-Howard,4.0,15
7811,Short,110.75,Bailey-Jackson,3.1,7
7812,Receive,302.35,"Phillips, Blackwell and Marshall",2.0,17
7813,Laptop Price,1535.75,HP,2.1,0
7814,Must,173.75,Holt LLC,3.1,17
7815,Perfume Understand,39.28,Maybelline,1.7,4
7816,Pretty,484.76,"Hogan, Reyes and Saunders",4.4,6
7817,Once,485.05,Zuniga-Lloyd,3.0,18
7818,Fly,310.54,Lawrence LLC,3.5,12
7819,Sport,449.28,Jones-Blair,3.4,18
7820,Visit,451.25,Mitchell Group,4.2,12
7821,Baby,54.72,"Howe, Flowers and Simpson",1.1,14
7822,Paper,478.96,Moore-Case,2.5,8
7823,Trial,39.64,Harris-Martinez,1.6,5
7824,Smartphone Expect,1777.15,Sony,4.8,0
7825,Style,445.18,"Chavez, Lowe and Reed",2.1,18
7826,Jacket When,82.14,Adidas,4.9,2
7827,Sister,499.64,Jefferson Group,1.8,6
7828,With,485.86,Lindsey-Vega,4.7,8
7829,Include,79.67,Logan LLC,4.7,6
7830,Serious,93.36,Moreno-Price,4.8,8
7831,Biography Congress,38.3,HarperCollins,5.0,1
7832,Always,425.31,"Lopez, Curry and Collins",1.4,7
7833,By,432.07,"Garcia, Torres and Bartlett",2.1,11
7834,Lamp Author,676.77,Panasonic,2.1,3
7835,Hot,113.89,Rogers-Graham,1.9,18
7836,Job,179.88,Johnson Group,4.7,10
7837,Shampoo Especially,99.04,Clinique,1.1,4
7838,Novel Serious,90.28,Penguin,4.6,1
7839,Out,14.32,"Anderson, Miller and Smith",3.1,9
7840,Job,472.21,"Lane, Williams and Miller",4.7,18
7841,Risk,18.7,"Ramirez, Tanner and Gray",2.8,14
7842,Fish,205.47,"Bell, Welch and Madden",1.4,18
7843,Amount,184.33,Fisher-Holt,4.5,14
7844,Mind,384.83,"Thompson, Marquez and Taylor",1.4,14
7845,Microwave Improve,79.52,Bosch,4.0,3
7846,Mrs,340.35,Mcdowell-Haynes,3.9,18
7847,Short,459.88,Patrick Inc,3.8,16
7848,Moment,155.84,"Preston, Brennan and Smith",3.1,19
7849,Television,391.49,Hale-Ruiz,2.6,9
7850,Sneakers Agent,289.7,Zara,2.5,2
7851,Join,97.73,Wilson-Graham,1.7,10
7852,Industry,376.43,Ryan-Wise,1.5,12
7853,Novel Four,30.89,Vintage,1.7,1
7854,Sound,268.2,Smith-White,1.1,17
7855,Training,200.69,"Calderon, Williams and Dominguez",1.7,6
7856,Under,207.02,"Barnes, Davis and Brady",1.3,15
7857,Goal,126.34,"Stewart, Thomas and Murillo",4.0,13
7858,Tree,496.92,"Johnson, Fitzpatrick and Jackson",4.3,11
7859,All,152.76,"Ramos, Riley and Murphy",1.3,11
7860,Late,223.94,Owens-Davis,2.5,15
7861,Possible,495.56,Washington and Sons,4.2,7
7862,Shampoo Will,19.14,Dove,4.4,4
7863,Itself,330.49,Rice LLC,2.7,17
7864,Scene,203.08,Clark PLC,1.1,16
7865,West,322.07,"Simon, Warner and Fletcher",4.4,16
7866,Research,336.92,"Smith, Dalton and Padilla",2.8,11
7867,TV Again,2349.95,Sony,3.1,0
7868,Body Lotion Money,79.69,Dove,5.0,4
7869,Sign,86.27,Salinas Inc,2.4,16
7870,Less,155.09,Sullivan-Stewart,1.6,9
7871,Body Lotion Actually,76.02,Nivea,4.6,4
7872,Other,36.29,Fernandez-Austin,3.1,18
7873,Spring,302.9,Pearson and Sons,1.8,5
7874,Kind,171.07,Jordan Group,3.7,10
7875,Western,407.86,"Evans, Miller and Walker",2.9,18
7876,Way,356.16,Barnes Inc,2.6,14
7877,Feeling,364.78,Baker-Stevens,2.9,7
7878,Maintain,165.34,Smith Ltd,3.1,16
7879,Smartwatch Center,762.57,HP,4.8,0
7880,Under,490.96,Mcmahon LLC,2.7,15
7881,Dress Feel,120.39,Nike,3.7,2
7882,Really,185.66,Lopez-Ingram,4.7,18
7883,Local,232.13,Cruz LLC,3.5,7
7884,Fly,365.41,"Michael, Day and Cantrell",4.4,7
7885,Network,461.84,Golden LLC,5.0,14
7886,Every,280.9,"Carroll, Moreno and Cuevas",4.1,14
7887,Executive,393.51,Phillips Inc,2.8,10
7888,Condition,193.24,Haney PLC,5.0,9
7889,Wonder,441.87,Anderson Group,1.9,17
7890,Daughter,420.62,Howard-Castillo,4.7,18
7891,Body Lotion Matter,112.85,Maybelline,1.1,4
7892,Prove,6.51,"Miller, Lee and Mendoza",2.2,11
7893,Microwave Politics,378.02,Dyson,2.3,3
7894,Rule,316.51,"Gonzalez, George and Sherman",4.3,7
7895,Perfume Federal,142.66,Maybelline,3.5,4
7896,Comics Bad,44.29,HarperCollins,3.3,1
7897,Dog,469.23,Green Group,1.1,16
7898,Face Cream Check,49.68,L'Oreal,2.3,4
7899,Structure,387.22,"Anderson, Roman and Hernandez",3.7,14
7900,Improve,26.41,"Edwards, Newton and Carrillo",2.3,14
7901,Later,483.9,"Hartman, Walker and Strickland",1.2,13
7902,Off,310.81,"Brown, Lopez and Sparks",1.1,6
7903,Table,359.69,"Flores, Garcia and Guerra",4.9,10
7904,What,25.46,Meyer-Rodriguez,1.1,17
7905,Challenge,254.31,Smith Ltd,2.5,9
7906,TV Player,822.51,Apple,2.2,0
7907,Smartwatch Consider,1342.34,Apple,1.9,0
7908,Front,419.6,"Morgan, Gould and Drake",2.2,16
7909,Occur,463.54,"Wright, Joseph and Lyons",2.7,9
7910,Perform,171.55,"Davis, Sellers and Warren",1.5,13
7911,Friend,454.28,Pierce and Sons,2.8,7
7912,Which,428.25,"Robles, Lane and Olsen",2.5,19
7913,Support,469.69,"Thompson, Dalton and Lawrence",2.2,15
7914,T-shirt Five,282.31,H&M,4.0,2
7915,Matter,150.31,"Smith, Clark and Thompson",1.5,17
7916,Fly,390.74,Dean-Johnston,3.2,19
7917,Charge,22.57,Montoya-Allen,3.1,6
7918,Lipstick Certainly,137.29,Nivea,4.9,4
7919,Character,383.5,Armstrong-Wilson,2.2,5
7920,Hour,462.07,Martin LLC,2.0,18
7921,Hand,314.83,Lowery Inc,2.6,5
7922,Smartwatch Rule,2083.88,Asus,1.5,0
7923,Career,127.66,"Rivers, Ellis and Ashley",4.9,15
7924,Water,391.72,"Kaiser, Silva and Cantrell",3.0,13
7925,Foot,208.45,Moore LLC,4.3,5
7926,Body Lotion Music,102.84,Nivea,1.6,4
7927,Pick,255.31,"Barr, Wagner and Singleton",3.1,14
7928,Only,349.75,"Odonnell, Williamson and Stafford",4.8,14
7929,Plan,21.63,"Best, Lopez and Thompson",4.8,13
7930,Guy,375.24,Bailey LLC,3.2,15
7931,With,384.65,Lee-Benson,3.5,12
7932,Whether,316.01,Conley LLC,2.1,7
7933,Dress Nothing,217.13,Nike,1.5,2
7934,Threat,285.89,"Taylor, Hobbs and Roberson",2.2,8
7935,Comics Including,90.74,HarperCollins,1.5,1
7936,Positive,117.52,White-Buckley,3.3,9
7937,Edge,137.52,Brown Inc,3.3,10
7938,Method,346.21,Collins and Sons,3.9,10
7939,Item,276.29,Allen-Dunn,3.6,12
7940,President,137.86,Santos-Myers,2.1,14
7941,Apply,148.5,Ramos LLC,2.7,19
7942,Company,435.38,Long-Camacho,4.7,12
7943,Police,27.48,"Hays, Mitchell and Hayes",2.2,13
7944,Factor,499.82,"Thomas, Walker and Chan",3.9,6
7945,Respond,483.98,Baker-Dean,3.0,8
7946,Authority,6.57,"Strickland, Mitchell and Beard",2.6,5
7947,Service,137.3,"Padilla, Tanner and Gilmore",3.7,12
7948,Including,17.75,King PLC,4.2,10
7949,Blender Behavior,156.42,Bosch,3.6,3
7950,Almost,196.76,Torres and Sons,3.3,15
7951,Novel Mention,44.34,HarperCollins,3.7,1
7952,Brother,115.14,Ruiz-Heath,2.7,8
7953,Suffer,107.08,"Sullivan, Carpenter and Wilson",1.5,7
7954,Reflect,479.84,"Murphy, Herman and Villanueva",2.6,7
7955,Republican,200.96,Faulkner-Wilson,1.3,15
7956,Around,9.74,Walker-Morris,4.9,18
7957,Improve,286.35,Thomas Ltd,1.8,18
7958,Body Lotion Order,100.19,Clinique,3.8,4
7959,T-shirt Future,297.6,H&M,1.5,2
7960,Identify,226.98,"Tyler, King and Church",2.6,15
7961,Couple,283.24,"Williams, Becker and Goodman",4.5,19
7962,Blender Campaign,392.97,Bosch,1.9,3
7963,Final,133.06,Williams-Olsen,2.0,18
7964,Or,200.57,"Harding, Fletcher and Malone",1.5,11
7965,Child,48.02,Tran-Ayala,1.6,6
7966,Dream,285.51,Evans-Barber,2.6,19
7967,Hit,127.95,Benson-Griffin,2.0,15
7968,Fund,352.23,Shepherd PLC,4.4,9
7969,Effort,17.99,Bradley Inc,1.2,17
7970,Group,55.44,White-Nelson,1.6,10
7971,Sneakers Face,18.01,Zara,2.0,2
7972,Standard,263.17,Howard Inc,2.6,7
7973,Institution,37.84,Cox-Mayo,2.6,10
7974,Indicate,451.28,"Diaz, Taylor and Hicks",3.4,19
7975,Serious,303.79,Macdonald Group,2.4,12
7976,About,402.02,Martin-Tyler,2.1,8
7977,Draw,147.07,"Lynn, Harris and Browning",3.9,11
7978,Wall,27.68,Watts Ltd,3.7,19
7979,Since,189.89,Baker Ltd,3.6,15
7980,Manage,79.61,"Clark, Bates and Miller",3.5,7
7981,Until,402.18,Coffey-Bryant,1.6,14
7982,Blender Example,268.47,Panasonic,4.4,3
7983,This,49.54,Jenkins-Jones,1.0,13
7984,Microwave There,321.34,IKEA,3.2,3
7985,Body Lotion Food,36.15,Clinique,2.1,4
7986,Into,110.16,Rivera-Moore,1.4,13
7987,Another,440.02,Schmidt and Sons,3.7,16
7988,Partner,32.33,"Allen, Fisher and Armstrong",2.3,5
7989,Level,343.93,"Yang, Bishop and Blackburn",3.1,8
7990,Physical,343.51,Mcconnell-Mitchell,4.9,6
7991,Year,165.31,Mcclain Inc,1.7,5
7992,Movie,135.15,Smith-Freeman,1.5,10
7993,Enter,46.5,Andrews PLC,4.9,7
7994,Lipstick Dream,132.13,L'Oreal,4.2,4
7995,House,259.76,Hays-Fox,3.7,14
7996,Free,370.46,"Daniel, Morse and Mcclure",4.5,7
7997,Microwave Quality,642.48,Dyson,4.5,3
7998,Cover,310.36,"Hunt, Smith and Edwards",3.4,13
7999,Nature,44.78,"Zamora, Molina and Jensen",1.6,12
8000,Bring,278.35,"Mack, Miller and Anderson",2.8,16
8001,Figure,203.62,Garcia-Deleon,2.2,9
8002,Option,364.75,Wilson Group,2.9,17
8003,Easy,469.32,Davis-Norman,2.7,9
8004,Bring,195.29,"Davis, Beasley and Thompson",2.7,14
8005,Past,412.25,Munoz-Padilla,3.4,6
8006,Number,54.9,Cook PLC,3.5,16
8007,Professor,446.55,Kim-Rivera,4.4,13
8008,Second,376.85,Garcia LLC,1.8,17
8009,Jacket Old,298.68,Nike,3.5,2
8010,Look,441.0,Ramsey Group,4.1,18
8011,Him,353.56,Miller-Boyle,2.8,12
8012,Sea,445.03,Curry-Tucker,1.9,19
8013,Total,491.11,Hancock-Brown,4.9,9
8014,Whatever,253.81,Reyes PLC,1.1,9
8015,History,478.05,Clark Ltd,4.2,16
8016,Join,6.22,Gray and Sons,3.5,17
8017,Purpose,49.86,"Sanders, Scott and Wilson",1.0,11
8018,Rest,123.41,Casey-Black,4.1,8
8019,Second,156.54,Barnes Ltd,2.1,16
8020,T-shirt Provide,162.07,Zara,3.0,2
8021,Source,162.65,Galvan PLC,2.1,16
8022,Sneakers Foreign,165.03,Nike,4.1,2
8023,Order,107.97,Silva-Moore,1.6,17
8024,T-shirt Thought,86.0,Zara,4.3,2
8025,End,497.54,Garcia-Wright,4.3,10
8026,Defense,312.0,Ortiz-Braun,3.4,19
8027,Hold,87.6,Burns-Irwin,3.5,17
8028,Support,173.53,"Harris, Brown and Andrews",1.4,15
8029,Others,123.46,Burns PLC,4.2,18
8030,Laptop Rule,1121.26,Asus,4.0,0
8031,Determine,34.75,"Evans, Rivera and Frazier",2.1,15
8032,Box,185.83,Mcbride-Collins,4.7,5
8033,Parent,404.63,Simpson Ltd,1.3,16
8034,Dress Score,98.8,Nike,3.6,2
8035,Purpose,121.95,Reed-Trujillo,2.6,14
8036,Sneakers Might,25.93,Nike,1.5,2
8037,Speak,60.87,"Stephenson, Liu and Scott",1.7,8
8038,Wife,359.72,Smith-Spencer,3.7,15
8039,Cookbook Understand,20.77,Penguin,1.2,1
8040,Card,178.0,Neal-Costa,4.3,5
8041,Action,104.47,Hall Group,3.9,10
8042,Various,315.39,Collins Group,3.3,5
8043,Take,326.41,Walker-Miller,4.3,19
8044,Unit,124.42,Freeman-Jackson,2.3,17
8045,Small,12.53,"Ashley, Colon and Buck",2.0,11
8046,Enter,380.38,"Rose, Baldwin and Baker",2.4,16
8047,Comics Line,58.29,Vintage,3.8,1
8048,Eye,340.09,White-Chen,1.9,7
8049,Can,148.49,Smith Ltd,3.4,10
8050,Face Cream Beautiful,57.68,Dove,3.5,4
8051,Bag,491.84,"Olson, Cooley and Miles",2.4,12
8052,Smartwatch Option,248.0,HP,2.5,0
8053,Beyond,144.25,Collins-Smith,3.5,9
8054,Start,310.08,Mendoza Inc,1.8,14
8055,Whom,174.67,Smith-Olson,2.3,6
8056,Career,274.05,"Zimmerman, Perez and Holden",3.6,15
8057,Memory,454.86,"Brown, Hernandez and Chapman",1.1,11
8058,Employee,486.55,Mayer-Leonard,4.0,8
8059,Issue,15.58,"Ball, Schaefer and Jones",2.4,15
8060,Understand,384.24,"Griffin, Johnson and Scott",3.1,11
8061,Attention,476.67,Wilson Group,1.0,17
8062,Tree,39.05,"Poole, Thomas and Parker",4.7,15
8063,Air Purifier Hundred,531.17,Dyson,1.1,3
8064,Push,209.32,Walker Ltd,1.1,14
8065,Sneakers Answer,201.56,Nike,4.8,2
8066,It,369.06,"Larson, Miller and Soto",3.4,10
8067,Newspaper,422.32,Ramirez PLC,2.2,9
8068,Note,453.11,Lewis and Sons,3.7,8
8069,Station,45.35,"Miller, Ortega and Campbell",1.3,6
8070,Partner,37.23,Tanner-Clarke,3.9,14
8071,Many,425.38,Jenkins-May,3.2,8
8072,Mr,238.18,Johnston-Mendez,4.1,9
8073,Miss,421.77,Higgins-Atkins,4.3,15
8074,Building,141.24,Miranda and Sons,2.7,14
8075,Section,10.74,"Gonzalez, Hernandez and Smith",4.1,8
8076,Already,317.18,Wheeler Ltd,3.5,8
8077,Present,428.84,Hall-Olsen,3.8,12
8078,T-shirt Which,128.68,H&M,2.0,2
8079,Eye,114.15,Chambers-Russell,1.0,19
8080,Wish,99.55,Gonzalez-Taylor,3.9,7
8081,Debate,359.57,Martinez Inc,3.2,16
8082,Argue,40.52,"Scott, Thomas and Joseph",4.2,8
8083,Current,82.12,Mayer-Moore,4.0,18
8084,Hundred,426.72,"Sullivan, Johnston and Stephens",3.9,12
8085,Enter,413.26,Ross-Ray,2.7,13
8086,All,418.68,Stephenson LLC,2.4,16
8087,Sneakers City,60.36,H&M,1.4,2
8088,Identify,255.05,"Parks, Vargas and Burton",4.5,14
8089,Loss,499.31,"Matthews, Murphy and Hernandez",2.2,16
8090,Present,191.99,Oconnor Group,3.9,13
8091,These,53.73,Williams-Johnston,2.6,19
8092,Born,155.54,White PLC,2.8,15
8093,Newspaper,216.74,Parker LLC,4.8,13
8094,Claim,173.41,Sanders Ltd,1.1,9
8095,Daughter,478.34,"Brown, Mccoy and Hansen",2.6,11
8096,Relate,193.88,Hall PLC,1.6,12
8097,Sound,52.44,Ferguson PLC,1.9,16
8098,Since,78.02,Brown-Wolf,4.7,12
8099,Audience,432.3,Mendoza Group,2.2,11
8100,World,382.71,Rojas Ltd,2.1,18
8101,Significant,400.02,Miller Group,3.9,11
8102,Information,37.79,"May, Kaufman and King",2.4,11
8103,Miss,151.04,"Peck, Bowen and Moore",4.2,14
8104,Law,296.54,Smith Ltd,3.9,9
8105,Population,486.13,"Miranda, Sweeney and Jordan",3.4,17
8106,Participant,498.98,Bailey Group,1.7,12
8107,Novel Enjoy,55.07,Penguin,3.4,1
8108,Design,291.58,Bailey LLC,4.9,6
8109,Describe,277.18,Rogers Ltd,4.2,5
8110,Blender Also,439.75,IKEA,3.6,3
8111,Community,353.06,Ferguson Group,4.0,5
8112,Each,388.9,Callahan PLC,4.3,10
